customerID,tenure,Contract,MonthlyCharges,TotalCharges,ChurnProbability,RiskLevel,RevenueAtRisk,Churn
8818-XYFCQ,32,Month-to-month,99.55,3204.65,0.376123766477158,Medium,37.44312095280108,1
3668-QPYBK,2,Month-to-month,53.85,108.15,0.37606067886696215,Medium,20.250867556985913,1
3005-TYFRD,55,Month-to-month,103.65,5676.65,0.3759273660071456,Medium,38.96487148664065,0
9921-EZKBY,33,Month-to-month,95.3,3275.15,0.37579404009997835,Medium,35.81317202152793,0
7312-XSBAT,1,Month-to-month,49.75,49.75,0.375780314130533,Medium,18.695070627994017,0
9659-QEQSY,45,Month-to-month,115.65,5125.5,0.37576659464664236,Medium,43.45740667088419,0
6464-KEXXH,8,Month-to-month,25.25,186.3,0.3757384607596439,Medium,9.487396134181008,0
0265-PSUAE,16,Month-to-month,100.7,1522.7,0.3754011688860505,Medium,37.80289770682529,0
7927-AUXBZ,30,Month-to-month,85.15,2555.9,0.3752980739169025,Medium,31.956630994024252,1
7133-VBDCG,25,Month-to-month,79.85,2015.35,0.37517183324771947,Medium,29.957470884830396,1
3669-OYSJI,1,Month-to-month,46.2,46.2,0.37486306551700416,Medium,17.318673626885595,1
4989-LIXVT,68,Month-to-month,95.9,6503.2,0.374825224426122,Medium,35.9457390224651,0
7895-VONWT,25,Month-to-month,48.25,1293.8,0.3746939327278729,Medium,18.078982254119868,0
7147-AYBAA,37,Month-to-month,70.35,2552.9,0.3745324437842587,Medium,26.348357420222598,0
2869-ADAWR,45,Month-to-month,89.3,4016.85,0.37443564919189765,Medium,33.43710347283646,1
1427-VERSM,56,Month-to-month,98.7,5669.5,0.3742058250892141,Medium,36.93411493630543,0
9578-VRMNM,16,Month-to-month,65.2,1043.35,0.3739839106506379,Medium,24.38375097442159,1
8286-AFUYI,1,Month-to-month,47.95,47.95,0.37385214748643086,Medium,17.92621047197436,0
4628-WQCQQ,35,One year,85.15,3030.6,0.37371217880371327,Medium,31.821592025136187,1
4061-UKJWL,3,Month-to-month,45.45,141.7,0.37359578572496505,Medium,16.979928461199663,0
6844-DZKRF,2,Month-to-month,50.2,109.25,0.3735853838630743,Medium,18.753986269926333,0
6257-RJOHI,4,Month-to-month,50.8,202.3,0.3735089822210653,Medium,18.974256296830116,0
2067-QYTCF,64,Month-to-month,111.15,6953.4,0.3734301895075867,Medium,41.50676556376827,0
8660-BUETV,3,Month-to-month,44.75,148.05,0.37331861492749163,Medium,16.70600801800525,0
9448-REEVD,1,Month-to-month,44.7,44.7,0.3732575608260182,Medium,16.684612968923012,1
2235-ZGKPT,4,Month-to-month,50.85,239.55,0.3731633735040361,Medium,18.975357542680236,1
8205-MQUGY,12,Month-to-month,49.2,571.15,0.37304248733643747,Medium,18.353690376952724,0
5060-TQUQN,30,Month-to-month,83.55,2570.2,0.37302969773318656,Medium,31.166631245607736,0
3791-LGQCY,56,Month-to-month,100.65,5688.05,0.37289562674511795,Medium,37.531944831896126,1
8178-EYZUO,46,Month-to-month,93.7,4154.8,0.3728006665964091,Medium,34.93142246008353,1
0623-GDISB,1,Month-to-month,48.45,48.45,0.3727683544721112,Medium,18.060626774173787,0
1895-QTKDO,1,Month-to-month,43.95,43.95,0.372455852151597,Medium,16.369434702062687,0
9445-ZUEQE,27,Month-to-month,85.2,2151.6,0.37225256949537655,Medium,31.715918921006082,0
2115-BFTIW,25,Month-to-month,70.95,1767.35,0.3720414786942317,Medium,26.396342913355742,1
9631-XEYKE,3,Month-to-month,50.4,137.25,0.3719896301630853,Medium,18.748277360219497,0
7963-GQRMY,3,Month-to-month,44.3,134.5,0.37196221450975514,Medium,16.477926102782153,1
2181-UAESM,2,Month-to-month,53.45,119.5,0.3717622311111174,Medium,19.870691252889227,0
9819-FBNSV,37,Month-to-month,72.25,2575.45,0.3716738891487009,Medium,26.853438490993643,0
7579-OOPEC,2,Month-to-month,50.15,115.1,0.37104226250350836,Medium,18.607769464550945,1
8404-FYDIB,26,Month-to-month,86.65,2208.75,0.3709269311860696,Medium,32.14081858727293,0
3956-CJUST,23,Month-to-month,75.4,1643.55,0.37062756599794516,Medium,27.945318476245067,0
5433-KYGHE,14,Month-to-month,86.0,1164.05,0.37061862683450325,Medium,31.873201907767278,0
3873-NFTGI,14,Month-to-month,55.5,767.55,0.37059821493526135,Medium,20.568200928907004,0
9462-MJUAW,4,Month-to-month,50.4,206.6,0.3705127806092039,Medium,18.673844142703874,1
6158-HDPXZ,1,Month-to-month,25.35,25.35,0.3704477995853984,Medium,9.39085171948985,0
8260-NGFNY,1,Month-to-month,25.2,25.2,0.37028789602500767,Medium,9.331254979830193,1
2208-NQBCT,26,Month-to-month,81.95,2070.05,0.3701671043468581,Medium,30.335194201225026,0
0856-NAOES,6,Month-to-month,60.9,414.1,0.37013765747624716,Medium,22.54138334030345,0
9907-SWKKF,1,Month-to-month,25.05,25.05,0.37012802090712915,Medium,9.271706923723585,1
0749-IRGQE,13,Month-to-month,45.3,528.45,0.369999641097606,Medium,16.760983741721553,0
6921-OZMFH,5,Month-to-month,55.7,259.4,0.36985646406429823,Medium,20.601005048381413,0
2538-OIMXF,1,Month-to-month,24.7,24.7,0.36975508974358834,Medium,9.132950716666631,0
7346-MEDWM,59,Month-to-month,83.25,4949.1,0.36972534650284833,Medium,30.779635096362124,0
1456-TWCGB,4,Month-to-month,49.25,208.45,0.36948726683013633,Medium,18.197247891384215,0
9895-VFOXH,1,Month-to-month,24.4,24.4,0.36943555812975504,Medium,9.014227618366023,0
3439-GVUSX,1,Month-to-month,24.4,24.4,0.36943555812975504,Medium,9.014227618366023,0
5351-QESIO,1,Month-to-month,24.2,24.2,0.36922260059948264,Medium,8.93518693450748,0
7181-OQCUT,21,Month-to-month,103.85,2215.0,0.36918668282433104,Medium,38.34003701130678,0
6317-YPKDH,1,Month-to-month,29.95,29.95,0.36910034966375993,Medium,11.054555472429609,1
0118-JPNOY,26,Month-to-month,85.8,2193.65,0.36907160938501493,Medium,31.66634408523428,0
4767-HZZHQ,30,Month-to-month,82.05,2570.2,0.36865070490965796,Medium,30.247790337837433,0
6908-VVYHM,65,Month-to-month,90.65,5931.0,0.3684762807111218,Medium,33.402374846463196,0
3923-CSIHK,50,Month-to-month,71.05,3444.85,0.36841096079943697,Medium,26.175598764799997,1
9003-CPATH,42,Month-to-month,79.9,3313.4,0.3683753538244565,Medium,29.43319077057408,0
6771-XWBDM,57,Month-to-month,104.5,5921.35,0.3683736756128714,Medium,38.49504910154506,1
1307-TVUFB,42,Month-to-month,79.35,3344.1,0.3682592558692004,Medium,29.22137195322105,0
2272-UOINI,7,Month-to-month,78.5,571.05,0.36802500377687175,Medium,28.889962796484433,0
0601-WZHJF,14,Month-to-month,46.35,667.7,0.3679844508346975,Medium,17.05607929618823,1
4482-FTFFX,5,Month-to-month,56.15,291.45,0.3678075549900393,Medium,20.652394212690705,0
9909-IDLEK,20,Month-to-month,96.8,1826.7,0.36754319256364376,Medium,35.578181040160715,0
3426-NIYYL,15,Month-to-month,51.55,765.5,0.36735218316661966,Medium,18.937005042239242,1
7975-TZMLR,47,One year,103.1,4889.3,0.3673510300222016,Medium,37.873891195288984,0
2277-VWCNI,4,Month-to-month,48.75,179.85,0.36708660634146745,Medium,17.895472059146538,0
4256-ZWTZI,5,Month-to-month,51.0,286.8,0.3669923358440582,Medium,18.71660912804697,0
4918-QLLIW,3,Month-to-month,53.4,188.7,0.36685274132450546,Medium,19.589936386728592,1
1791-PQHBB,2,Month-to-month,61.2,125.95,0.36675984756359137,Medium,22.445702670891794,0
7876-BEUTG,15,Month-to-month,48.8,720.1,0.3662207131599197,Medium,17.871570802204083,0
5402-HTOTQ,16,Month-to-month,55.3,875.35,0.36607749833195735,Medium,20.24408565775724,0
3768-NLUBH,57,Month-to-month,100.6,5746.15,0.3659888305999998,Medium,36.81847635835998,1
4430-UZIPO,3,Month-to-month,36.85,108.7,0.3656857168787543,Medium,13.475518666982095,1
7878-JGDKK,4,Month-to-month,44.55,220.75,0.3656225317644401,Medium,16.288483790105804,0
2208-UGTGR,56,Month-to-month,98.6,5581.05,0.36533794948571147,Medium,36.02232181929115,0
9505-SQFSW,3,Month-to-month,40.3,92.5,0.3651786986308053,Medium,14.716701554821453,0
2675-OTVVJ,31,Month-to-month,89.45,2807.65,0.36509644014855447,Medium,32.6578765712882,0
2105-PHWON,33,Month-to-month,95.0,3008.15,0.3650578150663269,Medium,34.680492431301055,0
3859-CVCET,4,Month-to-month,45.65,191.05,0.3647470739259708,Medium,16.650703924720567,1
3656-TKRVZ,3,Month-to-month,55.35,165.2,0.3643762242323565,Medium,20.168224011260932,1
3005-NFMTA,55,Month-to-month,98.8,5617.75,0.3642859936588683,Medium,35.99145617349619,1
0295-QVKPB,5,Month-to-month,63.95,318.1,0.36421332520332406,Medium,23.291442146752573,0
4431-EDMIQ,7,Month-to-month,75.7,554.05,0.36411263505876534,Medium,27.56332647394854,0
2209-XADXF,1,Month-to-month,25.25,25.25,0.36411135620629775,Medium,9.193811744209018,0
7905-TVXTA,5,Month-to-month,64.35,352.65,0.3640454572339607,Medium,23.42632517300537,0
0260-ZDLGK,9,Month-to-month,72.9,651.4,0.36379970037534465,Medium,26.520998157362627,1
8123-QBNAZ,36,Month-to-month,104.5,3684.95,0.3636941862062488,Medium,38.006042458553004,0
6366-ZGQGL,1,Month-to-month,24.8,24.8,0.36363519613612416,Medium,9.01815286417588,1
0929-HYQEW,3,Month-to-month,50.15,160.85,0.3635345011692347,Medium,18.231255233637118,0
8982-NHAVY,27,One year,100.5,2673.45,0.3635332974644276,Medium,36.535096395174975,0
2139-FQHLM,19,Month-to-month,89.95,1682.4,0.36345128272594335,Medium,32.6924428811986,0
2014-MKGMH,46,One year,101.1,4674.4,0.363399296361076,Medium,36.73966886210478,0
3509-GWQGF,24,Month-to-month,70.0,1732.6,0.3633303702748206,Medium,25.433125919237444,0
8728-SKJLR,41,Month-to-month,74.25,3089.1,0.36303291845920904,Medium,26.95519419559627,0
3761-FLYZI,65,Month-to-month,108.8,7082.45,0.3628699603931,Medium,39.48025169076928,0
9163-GHAYE,15,Month-to-month,48.85,736.8,0.3627684618871359,Medium,17.72123936318659,0
2573-GYRUU,48,Month-to-month,91.05,4370.75,0.362749152874615,Medium,33.028310369233694,0
8757-TFHHJ,1,Month-to-month,49.8,49.8,0.36266777866757355,Medium,18.06085537764516,0
9842-EFSYY,4,Month-to-month,57.2,223.75,0.3624319312238038,Medium,20.731106466001577,0
3503-TYDAY,43,Month-to-month,80.45,3398.9,0.36230902686212657,Medium,29.147761211058082,0
9919-YLNNG,42,Month-to-month,103.8,4327.5,0.3622421547336154,Medium,37.600735661349276,0
4558-FANTW,17,Month-to-month,91.85,1574.45,0.3621716165644628,Medium,33.26546298144591,1
7396-VJUZB,4,Month-to-month,45.25,155.35,0.3619896399251747,Medium,16.380031206614156,0
5673-TIYIB,2,Month-to-month,40.4,77.15,0.36168913302441,Medium,14.612240974186165,1
3018-TFTSU,12,Month-to-month,81.7,858.6,0.3615744954144705,Medium,29.540636275362242,1
4523-WXCEF,59,Month-to-month,101.1,6039.9,0.3614050749678887,Medium,36.538053079253544,1
1794-HBQTJ,1,Month-to-month,48.6,48.6,0.3614007843851832,Medium,17.564078121119902,1
4636-JGAAI,34,Month-to-month,88.85,3000.25,0.3610133932572072,Medium,32.076039990902856,0
0178-SZBHO,47,Month-to-month,87.2,4017.45,0.3609017094642121,Medium,31.470629065279294,0
0804-XBFBV,11,Month-to-month,25.2,321.05,0.3608396064817776,Medium,9.093158083340795,0
0730-KOAVE,30,Month-to-month,94.3,2679.7,0.36061945312747834,Medium,34.00641442992121,0
1323-OOEPC,53,Month-to-month,98.4,5149.5,0.36028150581980783,Medium,35.45170017266909,1
7481-ATQQS,49,Month-to-month,90.85,4515.85,0.35990159070251965,Medium,32.69705951532391,1
9822-WMWVG,41,Month-to-month,106.5,4282.4,0.3598678389551027,Medium,38.32592484871844,0
1205-WNWPJ,7,Month-to-month,59.5,415.95,0.35945752553645827,Medium,21.387722769419266,1
6581-NQCBA,16,Month-to-month,49.95,810.2,0.35932537045277707,Medium,17.948302254116214,1
3446-QDSZF,4,Month-to-month,55.5,227.35,0.3592417868568415,Medium,19.937919170554704,0
4821-SJHJV,32,Month-to-month,89.6,2901.8,0.35922801344073657,Medium,32.186830004289995,0
3237-AJGEH,3,Month-to-month,31.0,95.05,0.35899181824291854,Medium,11.128746365530475,1
9777-WJJPR,31,Month-to-month,88.65,2683.2,0.3589324215261267,Medium,31.819359168291133,0
8388-FYNPZ,4,Month-to-month,56.75,245.15,0.35881128787299066,Medium,20.36254058679222,0
5590-YRFJT,20,Month-to-month,24.45,482.8,0.35866643741902643,Medium,8.769394394895196,1
6173-ITPWD,47,Month-to-month,83.35,4065.0,0.3586388529686749,Medium,29.892548394939052,1
5331-RGMTT,54,Month-to-month,99.05,5295.7,0.35835182538656,Medium,35.49474830453877,0
3571-RFHAR,65,Month-to-month,109.15,6941.2,0.35834597645291666,Medium,39.11346332983585,1
5131-PONJI,49,Month-to-month,90.4,4494.65,0.3580632166756271,Medium,32.3689147874767,0
8387-MOJJT,42,Month-to-month,77.95,3384.0,0.35803529534579703,Medium,27.90885127220488,1
1777-JYQPJ,2,Month-to-month,24.3,38.45,0.35800958381149567,Medium,8.699632886619344,0
3692-JHONH,52,One year,106.5,5621.85,0.35791535386190537,Medium,38.11798518629292,0
5886-VLQVU,35,Month-to-month,89.85,3161.2,0.35706993550178084,Medium,32.08273370483501,0
4566-GOLUK,47,Month-to-month,107.35,5118.95,0.35686645121718785,Medium,38.30961353816512,1
9314-QDMDW,11,One year,61.25,729.95,0.356667167999813,Medium,21.845864039988548,0
5419-JKZNQ,30,Month-to-month,77.9,2351.45,0.35628643145293165,Medium,27.754713010183377,0
2386-OWURY,58,Month-to-month,95.3,5817.7,0.35609699154786445,Medium,33.93604329451148,0
1575-KRZZE,4,Month-to-month,55.2,220.65,0.3556778013958303,Medium,19.63341463704983,0
2101-RANCD,55,Month-to-month,73.1,4144.9,0.3555017459141398,Medium,25.987177626323618,0
5438-QMDDL,19,Month-to-month,59.8,1130.85,0.3553161850284609,Medium,21.24790786470196,0
9210-IAHGH,7,Month-to-month,70.75,450.8,0.3552658486736701,Medium,25.13505879366216,1
4468-YDOVK,5,Month-to-month,48.65,235.2,0.355082124429384,Medium,17.274745353489532,0
6578-KRMAW,32,Month-to-month,93.4,2979.3,0.3550736122334416,Medium,33.16387538260344,0
1809-DMJHQ,5,Month-to-month,46.0,221.7,0.35491135673092233,Medium,16.32592240962243,1
4130-MZLCC,5,Month-to-month,50.55,244.75,0.354746084701211,Medium,17.932414581646213,0
0975-VOOVL,3,Month-to-month,29.2,98.5,0.3546158700156774,Medium,10.35478340445778,0
5156-UMKOW,3,Month-to-month,29.65,90.05,0.35450438672386053,Medium,10.511055066362465,0
7248-VZQLC,47,Month-to-month,85.2,3969.35,0.3541853031145064,Medium,30.17658782535595,1
0799-DDIHE,15,Month-to-month,46.3,639.45,0.3538574380360254,Medium,16.383599381067974,0
6923-EFPNL,4,Month-to-month,51.75,201.1,0.35383337052921215,Medium,18.310876924886728,1
7521-AFHAB,5,Month-to-month,44.8,220.45,0.35365315616766496,Medium,15.84366139631139,0
7272-QDCKA,28,One year,100.2,2688.45,0.3536340899071228,Medium,35.4341358086937,0
3787-TRIAL,21,Month-to-month,26.05,565.75,0.35353205128517606,Medium,9.209509935978836,0
7742-MYPGI,6,Month-to-month,48.8,297.35,0.35331112674431453,Medium,17.241582985122548,0
3932-IJWDZ,45,Month-to-month,103.65,4747.85,0.353198438413858,Medium,36.60901814159639,0
8167-GJLRN,3,Month-to-month,30.4,82.15,0.35299645638863564,Medium,10.731092274214523,0
6745-JEFZB,35,Month-to-month,91.5,3236.35,0.3522493900291549,Medium,32.23081918766767,0
3113-IWHLC,5,Month-to-month,55.8,274.35,0.3522140018163592,Medium,19.653541301352842,0
2474-BRUCM,40,Month-to-month,101.85,4086.3,0.3517620668786122,Medium,35.826966511586654,1
4695-VADHF,18,Month-to-month,57.45,990.85,0.3514265350927613,Medium,20.189454441079135,1
6741-EGCBI,30,Month-to-month,90.5,2595.85,0.35139068039646276,Medium,31.80085657587988,0
4801-JZAZL,11,Month-to-month,29.6,346.45,0.3510435373044198,Medium,10.390888704210827,0
9168-INPSZ,44,Month-to-month,104.15,4495.65,0.3509005513243667,Medium,36.54629242043279,0
5071-FBJFS,4,Month-to-month,50.3,217.1,0.35064905403157515,Medium,17.63764741778823,0
7009-LGECI,4,Month-to-month,50.55,235.65,0.3505252075477707,Medium,17.71904924153981,0
1100-DDVRV,17,Month-to-month,49.8,836.35,0.3504933286521495,Medium,17.454567766877044,0
0531-ZZJWQ,55,Month-to-month,74.0,4052.4,0.35034381989852675,Medium,25.92544267249098,0
3351-NGXYI,16,Month-to-month,54.1,889.0,0.3499695701732448,Medium,18.933353746372546,0
2391-SOORI,4,Month-to-month,49.35,219.65,0.34988842331608455,Medium,17.266993690648775,1
2108-YKQTY,4,Month-to-month,50.7,151.3,0.34956142614090774,Medium,17.722764305344022,1
6172-FECYY,49,Month-to-month,84.5,4254.85,0.34953533588594543,Medium,29.53573588236239,1
6542-LWGXJ,3,Month-to-month,25.0,78.25,0.3491906775769291,Medium,8.729766939423229,0
7554-AKDQF,6,Month-to-month,45.65,323.45,0.3491234116367004,Medium,15.937483741215374,0
4320-QMLLA,7,Month-to-month,54.85,370.4,0.34909745998060904,Medium,19.147995679936407,0
9767-FFLEM,38,Month-to-month,69.5,2625.25,0.3486064924155778,Medium,24.228151222882655,0
2277-DJJDL,60,Month-to-month,99.0,6017.9,0.34860381982336347,Medium,34.51177816251298,0
3683-QKIUE,6,Month-to-month,50.8,288.05,0.3485510752517649,Medium,17.706394622789656,1
2207-QPJED,37,Month-to-month,90.0,3371.75,0.34835502977235516,Medium,31.351952679511964,0
1548-FEHVL,61,Month-to-month,106.2,6375.2,0.3483414336502352,Medium,36.99386025365498,0
7356-IWLFW,46,Month-to-month,80.0,3769.7,0.3481708952467722,Medium,27.853671619741775,0
7576-JMYWV,46,Month-to-month,110.2,4972.1,0.34802597655871614,Medium,38.35246261677052,0
7000-WCEVQ,20,Month-to-month,61.6,1174.35,0.34783596700304353,Medium,21.426695567387483,1
9029-FEGVJ,32,Month-to-month,79.3,2570.0,0.3477448671807817,Medium,27.576167967435985,0
5649-VUKMC,12,One year,95.5,1115.15,0.34752910676959686,Medium,33.1890296964965,1
1550-LOAHA,32,Month-to-month,84.15,2585.95,0.3474124267200348,Medium,29.23475570849093,1
8149-AIQCG,39,Month-to-month,73.15,2730.85,0.34698864702940685,Medium,25.382219530201112,0
0089-IIQKO,39,Month-to-month,99.95,3767.4,0.34683260051025006,Medium,34.665918420999496,0
3639-XJHKQ,19,Month-to-month,60.6,1297.8,0.34675359293286395,Medium,21.013267731731556,0
4647-XXZAM,6,Month-to-month,45.5,285.2,0.3464972080908906,Medium,15.76562296813552,0
6874-SGLHU,30,One year,97.0,3021.3,0.34648925055927665,Medium,33.60945730424984,0
3162-ZJZFU,53,Month-to-month,92.55,4779.45,0.34612301747630525,Medium,32.03368526743205,0
1213-NGCUN,6,Month-to-month,49.65,267.35,0.34609243369790393,Medium,17.18348933310093,1
2108-XWMPY,3,Month-to-month,35.45,106.85,0.3455879556472519,Medium,12.251093027695081,1
6253-WRFHY,13,One year,64.75,877.35,0.34555237469590167,Medium,22.374516261559634,0
1465-LNTLJ,8,Month-to-month,64.4,581.7,0.34553449803515923,Medium,22.252421673464255,0
0811-GSDTP,13,Month-to-month,30.15,382.2,0.34548334147204196,Medium,10.416322745382065,0
5939-XAIXZ,19,Month-to-month,56.1,1033.9,0.3453994405887747,Medium,19.37690861703026,0
5973-EJGDP,51,Month-to-month,87.35,4473.0,0.34522613565233773,Medium,30.1555029492317,0
2712-SYWAY,1,Month-to-month,25.7,25.7,0.34522022196817104,Medium,8.872159704581996,0
7993-NQLJE,15,Month-to-month,75.1,1151.55,0.34408285019329016,Medium,25.84062204951609,0
5312-UXESG,41,Month-to-month,98.05,3990.6,0.34389697521241247,Medium,33.719098419577044,0
7636-OWBPG,12,Month-to-month,29.35,381.2,0.34383754869133915,Medium,10.091632054090804,0
5759-RCVCB,3,Month-to-month,35.2,108.95,0.34377034167966913,Medium,12.100716027124355,1
8535-SFUTN,61,Month-to-month,106.45,6300.15,0.3437288287142119,Medium,36.589933816627855,0
2325-WINES,32,One year,104.05,3416.85,0.3437202776292416,Medium,35.76409488732259,0
4250-FDVOU,6,Month-to-month,56.25,389.1,0.34356583421478426,Medium,19.325578174581615,1
8676-OOQEJ,4,Month-to-month,30.5,118.4,0.34342574995723757,Medium,10.474485373695746,0
2075-RMJIK,5,Month-to-month,49.4,232.55,0.34328296940099373,Medium,16.958178688409088,0
7130-YXBRO,48,Month-to-month,111.45,5315.1,0.3431022328491708,Medium,38.238743851040084,0
5339-TJFEK,62,Month-to-month,105.5,6487.2,0.34292593623481665,Medium,36.178686272773156,0
1442-BQPVU,13,Month-to-month,29.15,357.15,0.3428995774136598,Medium,9.995522681608183,0
3842-QTGDL,16,Month-to-month,80.75,1321.3,0.34249734617541716,Medium,27.656660703664937,0
5843-TTHGI,18,Month-to-month,50.0,892.7,0.34234354471786843,Medium,17.117177235893422,0
0786-VSSUD,16,Month-to-month,39.0,679.85,0.34187911635253165,Medium,13.333285537748734,1
7064-FRRSW,48,One year,99.0,4744.35,0.3417358478568459,Medium,33.83184893782774,0
3567-PQTSO,53,One year,105.25,5576.3,0.3416916839787246,Medium,35.963049738760766,0
4238-HFHSN,61,Month-to-month,82.15,4904.85,0.34148483316750433,Medium,28.052979044710483,0
9780-FKVVF,6,Month-to-month,59.15,336.7,0.34143323966867856,Medium,20.195776126402336,0
8069-YQQAJ,14,Month-to-month,31.1,419.7,0.3413617615486226,Medium,10.616350784162163,0
0003-MKNFE,9,Month-to-month,59.9,542.4,0.3411616153603914,Medium,20.435580760087444,0
8761-NSOBC,44,Month-to-month,100.55,4398.15,0.3411028285116453,Medium,34.29788940684593,1
7410-KTVFV,18,Month-to-month,49.55,878.35,0.34098704812572594,Medium,16.89590823462972,1
0129-KPTWJ,72,Month-to-month,94.65,6747.35,0.34096819710899195,Medium,32.27263985636609,0
1450-SKCVI,56,Month-to-month,73.85,4092.85,0.3408361968679173,Medium,25.170753138695687,1
0257-ZESQC,27,Month-to-month,75.2,1929.35,0.34062049965424634,Medium,25.614661573999324,1
6770-XUAGN,1,Month-to-month,21.0,21.0,0.340379863327778,Medium,7.147977129883338,1
0419-YAAPX,49,Month-to-month,85.3,4297.95,0.3403202179114907,Medium,29.029314587850156,0
